docker	vm_gib	15.6
docker	vm_cpus	16
kind	up	13.8
kind	first_pod	10.3
kind	guest_mem_1pod	2354
kind	guest_mem_8pods	2342
kind	guest_marginal	-1.7
kind	down	.4
minikube	up	21.4
minikube	first_pod	1.0
minikube	guest_mem_1pod	2200
minikube	guest_mem_8pods	2300
minikube	guest_marginal	14.2
minikube	down	11.4
ferry-mode1	up	12.6
ferry-mode1	first_pod	1.0
ferry-mode1	host_mem_1pod	1047
ferry-mode1	host_mem_8pods	2705
ferry-mode1	host_marginal	236.8
ferry-mode1	down	2.7
